"MOD_NAME","ITM_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML"
"CLINLAB","EVENT_ID","Visit ID","CHAR","3",NA
"CLINLAB","INFODT","Assessment Date","DATE","",NA
"CLINLAB","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"CLINLAB","ORIG_ENTRY","Date of original data entry","DATE","",NA
"CLINLAB","PAG_NAME","Page Name","CHAR","12",NA
"CLINLAB","PATNO","Participant ID","NUMBER","18","0"
"CLINLAB","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"CLINLAB","REC_ID","Record ID","CHAR","36",NA
"CNOPAT","","Center - Participant","","",NA
"CNOPAT","CNO","Site Number","NUMBER","12","0"
"CNOPAT","PATNO","Participant ID","NUMBER","18","0"
"COGCATG","","Cognitive Categorization","","",NA
"COGCATG","CNO","Site Number","NUMBER","12","0"
"COGCATG","COGCAT","Cognitive T Score","NUMBER","8","0"
"COGCATG","COGCAT_TEXT","Cognitive T Score Description","CHAR","20",NA
"COGCATG","COGDECLN","Experienced cognitive decline","NUMBER","1",NA
"COGCATG","COGDXCL","Level of confidence cognitive diagnosis","NUMBER","12","0"
"COGCATG","COGSTATE","Cognitive State","NUMBER","12","0"
"COGCATG","EVENT_ID","Visit ID","CHAR","3",NA
"COGCATG","FNCDTCOG","Functional impairment due to cognitive","NUMBER","1",NA
"COGCATG","INFODT","Assessment Date","DATE","",NA
"COGCATG","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"COGCATG","ORIG_ENTRY","Date of original data entry","DATE","",NA
"COGCATG","PAG_NAME","Page Name","CHAR","12",NA
"COGCATG","PATNO","Participant ID","NUMBER","18","0"
"COGCATG","PTCGBOTH","Source of Information","NUMBER","12","0"
"COGCATG","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"COGCATG","REC_ID","Record ID","CHAR","36",NA
"COGCATG","RVWNPSY","Review neuropsychological tests","NUMBER","1",NA
"COGCHNG","","Cognitive Change","","",NA
"COGCHNG","CNO","Site Number","NUMBER","12","0"
"COGCHNG","COGCHG","Cognitive Change","NUMBER","1",NA
"COGCHNG","EVENT_ID","Visit ID","CHAR","3",NA
"COGCHNG","INFODT","Assessment Date","DATE","",NA
"COGCHNG","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"COGCHNG","ORIG_ENTRY","Date of original data entry","DATE","",NA
"COGCHNG","PAG_NAME","Page Name","CHAR","12",NA
"COGCHNG","PATNO","Participant ID","NUMBER","18","0"
"COGCHNG","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"COGCHNG","REC_ID","Record ID","CHAR","36",NA
"COGCHNG_ONL","COGCHNG_SOURCE_OL","Primary source of information","NUMBER","1","0"
"COGCHNG_ONL","COGCHG_OL","Cognitive Change","NUMBER","1","0"
"COGCHNG_ONL","EVENT_ID","Visit ID","CHAR","4",NA
"COGCHNG_ONL","RESPONSE_STATUS","Completeness of the survey response (complete or partial)","NUMBER","1","0"
"COGCHNG_ONL","RESPONDENT_ID","SurveyMonkey unique response ID","NUMBER","18","0"
"COGCHNG_ONL","MOD_INSTANCE_ID","Instrument instance ID","NUMBER","18","0"
"COGCHNG_ONL","PATNO","Participant ID","NUMBER","18","0"
"COGCHNG_ONL","CREATED_AT","Time the response was created","TIMESTAMP",NA,NA
"COGCHNG_ONL","MODIFIED_AT","Time the response was modified","TIMESTAMP",NA,NA
"COGCHNG_ONL","","Cognitive Change","",NA,NA
"COGCHNG_ONL","LOADED_AT","Time the record was ingested/updated in the data warehouse","TIMESTAMP",NA,NA
"CONCL","","Conclusion of Study Participation","","",NA
"CONCL","CNO","Site Number","NUMBER","12","0"
"CONCL","COMPLT","Did the subject complete the study?","NUMBER","1",NA
"CONCL","EVENT_ID","Visit ID","CHAR","3",NA
"CONCL","INFODT","Assessment Date","DATE","",NA
"CONCL","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"CONCL","ORIG_ENTRY","Date of original data entry","DATE","",NA
"CONCL","PAG_NAME","Page Name","CHAR","12",NA
"CONCL","PATNO","Participant ID","NUMBER","18","0"
"CONCL","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"CONCL","REC_ID","Record ID","CHAR","36",NA
"CONCL","WDDT","Withdrawal date","DATE","",NA
"CONCL","WDRSN","Reason for withdrawal","NUMBER","12","0"
"CONCL","WDRSNCM","Reason for withdrawal comment","CHAR","",NA
"CONCL","WDRSNPD","Did increasing PD disability contribute to the decision to withdraw from PPMI 2?","NUMBER","1",NA
"CONMED","","Concomitant Medication Log","","",NA
"CONMED","CMDOSE","Dose","NUMBER","9","4"
"CONMED","CMDOSFRQ","Frequency","CHAR","10",NA
"CONMED","CMDOSU","Units","CHAR","10",NA
"CONMED","CMINDC","Indication","NUMBER","12","0"
"CONMED","CMINDCCM","Other indication comment","CHAR","",NA
"CONMED","CMINDC_TEXT","Indication","CHAR","100",NA
"CONMED","CMTRT","Medication","CHAR","",NA
"CONMED","CNO","Site Number","NUMBER","12","0"
"CONMED","EVENT_ID","Visit ID","CHAR","3",NA
"CONMED","EXCLMED","Exclusionary Med flag","CHAR","1",NA
"CONMED","INFODT","Assessment Date","DATE","",NA
"CONMED","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"CONMED","ONGOING","Ongoing","CHAR","1",NA
"CONMED","ORIG_ENTRY","Date of original data entry","DATE","",NA
"CONMED","PAG_NAME","Page Name","CHAR","12",NA
"CONMED","PATNO","Participant ID","NUMBER","18","0"
"CONMED","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"CONMED","RECNO","WHO RECNO","CHAR","6",NA
"CONMED","REC_ID","Record ID","CHAR","36",NA
"CONMED","ROUTE","Route","CHAR","1",NA
"CONMED","SEQNO","Sequence Number","NUMBER","12","0"
"CONMED","SEQNO1","WHO SEQNO1","CHAR","2",NA
"CONMED","SEQNO2","WHO SEQNO2","CHAR","3",NA
"CONMED","STARTDT","Start Date","DATE","",NA
"CONMED","STOPDT","Stop Date","DATE","",NA
"CONMED","TOTDDOSE","Total Daily Dose","NUMBER","9","4"
"CONMED","WHODRUG","WHO DRUG NAME","CHAR","70",NA
"CONSENT","","Documentation of Informed Consent","","",NA
"CONSENT","CNO","Site Number","NUMBER","12","0"
"CONSENT","DOCCNSNT","Documentation of informed consent for the PPMI 2.0 Clinical study.","NUMBER","1",NA
"CONSENT","EVENT_ID","Visit ID","CHAR","3",NA
"CONSENT","INFODT","Assessment Date","DATE","",NA
"CONSENT","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"CONSENT","ORIG_ENTRY","Date of original data entry","DATE","",NA
"CONSENT","PAG_NAME","Page Name","CHAR","12",NA
"CONSENT","PATNO","Participant ID","NUMBER","18","0"
"CONSENT","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"CONSENT","REC_ID","Record ID","CHAR","36",NA
"CONSTIPATION_ONL","CONSTIPATION_SOURCE_OL","Primary Source of Information","NUMBER","1","0"
"CONSTIPATION_ONL","NUM_BOWEL_MVMNTS_OL","What is your usual number of bowel movements per day?","NUMBER","1","0"
"CONSTIPATION_ONL","FREQ_USE_LXTVS_OL","How often do you typically use laxatives to help you move your bowels?","NUMBER","1","0"
"CONSTIPATION_ONL","EVENT_ID","Visit ID","CHAR","4",NA
"CONSTIPATION_ONL","RESPONSE_STATUS","Completeness of the survey response (complete or partial)","NUMBER","1","0"
"CONSTIPATION_ONL","RESPONDENT_ID","SurveyMonkey unique response ID","NUMBER","18","0"
"CONSTIPATION_ONL","MOD_INSTANCE_ID","Instrument instance ID","NUMBER","18","0"
"CONSTIPATION_ONL","PATNO","Participant ID","NUMBER","18","0"
"CONSTIPATION_ONL","CREATED_AT","Time the response was created","TIMESTAMP",NA,NA
"CONSTIPATION_ONL","MODIFIED_AT","Time the response was modified","TIMESTAMP",NA,NA
"CONSTIPATION_ONL","","Assessment of constipation","",NA,NA
"CONSTIPATION_ONL","LOADED_AT","Time the record was ingested/updated in the data warehouse","TIMESTAMP",NA,NA
"CONTCNSNT","","Continuing Consent","","",NA
"CONTCNSNT","CNO","Site Number","NUMBER","12","0"
"CONTCNSNT","CNSTPPMI2","Confirmed willingness to continued participation in PPMI Clinical?","NUMBER","1",NA
"CONTCNSNT","CONTCNSTCOMM","Did not confirm willingness to continue comment","CHAR","",NA
"CONTCNSNT","EVENT_ID","Visit ID","CHAR","3",NA
"CONTCNSNT","INFODT","Assessment Date","DATE","",NA
"CONTCNSNT","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"CONTCNSNT","OPTCNST2","Confirmed willingness to continued participation in PPMI Clinical optional activities?","NUMBER","1",NA
"CONTCNSNT","ORIG_ENTRY","Date of original data entry","DATE","",NA
"CONTCNSNT","PAG_NAME","Page Name","CHAR","12",NA
"CONTCNSNT","PATNO","Participant ID","NUMBER","18","0"
"CONTCNSNT","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"CONTCNSNT","REC_ID","Record ID","CHAR","36",NA
"COVANCE","BIRTHDT","Birth Date","DATE","",NA
"COVANCE","CNO","Center Number (Site number as provided by the sponsor)","CHAR","10",NA
"COVANCE","COLLTM","Collection Time","TIME","",NA
"COVANCE","EVENT_ID","Visit Code","CHAR","16",NA
"COVANCE","GENDER","Gender","CHAR","1",NA
"COVANCE","LABCODE","Lab Code","CHAR","8",NA
"COVANCE","LACCNO","Lab Accession Number","CHAR","14",NA
"COVANCE","LCOLLDT","Collection Date","DATE","",NA
"COVANCE","LGROUP","Lab Group","CHAR","30",NA
"COVANCE","LRECDT","Date Received","DATE","",NA
"COVANCE","LRESFLG","Result Flag","CHAR","2",NA
"COVANCE","LRPTDT","Report Date","DATE","",NA
"COVANCE","LSIHIRNG","SI High Range","CHAR","10",NA
"COVANCE","LSILORNG","SI Low Range","CHAR","10",NA
"COVANCE","LSIRES","SI Result","CHAR","20",NA
"COVANCE","LSIUNIT","SI Unit","CHAR","14",NA
"COVANCE","LTSTCODE","Test Code","CHAR","8",NA
"COVANCE","LTSTCOMM","Test Specific Comments","CHAR","200",NA
"COVANCE","LTSTNAME","Test Name","CHAR","30",NA
"COVANCE","LUSHIRNG","US High Range","CHAR","10",NA
"COVANCE","LUSLORNG","US Low Range","CHAR","10",NA
"COVANCE","LUSRES","US Result","CHAR","20",NA
"COVANCE","LUSUNIT","US Unit","CHAR","14",NA
"COVANCE","LVISTYPE","Visit Label","CHAR","25",NA
"COVANCE","PAG_NAME","Page Name","CHAR","8",NA
"COVANCE","PATNO","Patient Number","CHAR","8",NA
"COVANCE","PROTOCOL","Identifier for the protocol","CHAR","16",NA
"COVANCE","RECTM","Time Received","TIME","",NA
"COVANCE","RPTTM","Report Time","TIME","",NA
"COVANCE","","Blood Chemistry and Hematology Data","","",NA
"COVIDHX_ONL","FIRST_DOSE_MONTH_OL","Month of first COVID-19 vaccine dose","NUMBER","2","0"
"COVIDHX_ONL","FIRST_DOSE_YEAR_OL","Year of first COVID-19 vaccine dose","NUMBER","4","0"
"COVIDHX_ONL","FIRST_DOSE_BRAND_OL","Brand of first COVID-19 vaccine dose","NUMBER","1","0"
"COVIDHX_ONL","SECOND_DOSE_MONTH_OL","Month of second COVID-19 vaccine dose","NUMBER","2","0"
"COVIDHX_ONL","SECOND_DOSE_YEAR_OL","Year of second COVID-19 vaccine dose","NUMBER","4","0"
"COVIDHX_ONL","SECOND_DOSE_BRAND_OL","Brand of second COVID-19 vaccine dose","NUMBER","1","0"
"COVIDHX_ONL","COVIDHX_SOURCE_OL","Primary Source of Information","NUMBER","1","0"
"COVIDHX_ONL","COVID_STATUS_OL","COVID-19 diagnosis status","NUMBER","1","0"
"COVIDHX_ONL","COVID_DIAG_MONTH_OL","Month of COVID-19 diagnosis","NUMBER","2","0"
"COVIDHX_ONL","COVID_DIAG_YEAR_OL","Year of COVID-19 diagnosis","NUMBER","4","0"
"COVIDHX_ONL","COVID_DIAG_TEST_OL","Tested for COVID-19 at time of diagnosis","NUMBER","1","0"
"COVIDHX_ONL","COVID_DIAG_TEST_RESULT_OL","Result of test for COVID-19 at time of diagnosis","NUMBER","1","0"
"COVIDHX_ONL","COVID_VACCINE_OL","Has received COVID-19 vaccination","NUMBER","1","0"
"COVIDHX_ONL","EVENT_ID","Visit ID","CHAR","4",NA
"COVIDHX_ONL","RESPONSE_STATUS","Completeness of the survey response (complete or partial)","NUMBER","1","0"
"COVIDHX_ONL","RESPONDENT_ID","SurveyMonkey unique response ID","NUMBER","18","0"
"COVIDHX_ONL","MOD_INSTANCE_ID","Instrument instance ID","NUMBER","18","0"
"COVIDHX_ONL","PATNO","Participant ID","NUMBER","18","0"
"COVIDHX_ONL","CREATED_AT","Time the response was created","TIMESTAMP",NA,NA
"COVIDHX_ONL","MODIFIED_AT","Time the response was modified","TIMESTAMP",NA,NA
"COVIDHX_ONL","","COVID-19 history","",NA,NA
"COVIDHX_ONL","LOADED_AT","Time the record was ingested/updated in the data warehouse","TIMESTAMP",NA,NA
"DATCNSNT","","Documentation of Screening DaTscan Imaging Consent","","",NA
"DATCNSNT","CNO","Site Number","NUMBER","12","0"
"DATCNSNT","DATDOCCNSNT","Documentation of informed consent for the PPMI 2.0 Clinical study.","NUMBER","1",NA
"DATCNSNT","EVENT_ID","Visit ID","CHAR","3",NA
"DATCNSNT","INFODT","Assessment Date","DATE","",NA
"DATCNSNT","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"DATCNSNT","ORIG_ENTRY","Date of original data entry","DATE","",NA
"DATCNSNT","PAG_NAME","Page Name","CHAR","12",NA
"DATCNSNT","PATNO","Participant ID","NUMBER","18","0"
"DATCNSNT","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"DATCNSNT","REC_ID","Record ID","CHAR","36",NA
"DATSCAN","","DaTscan Imaging","","",NA
"DATSCAN","CNO","Site Number","NUMBER","12","0"
"DATSCAN","DATSCAN","DAT imaging and SPECT scan completed","NUMBER","12","0"
"DATSCAN","DATSCANCM","DaTscan imaging scan not completed comment","CHAR","",NA
"DATSCAN","EVENT_ID","Visit ID","CHAR","3",NA
"DATSCAN","INFODT","Assessment Date","DATE","",NA
"DATSCAN","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"DATSCAN","ORIG_ENTRY","Date of original data entry","DATE","",NA
"DATSCAN","PAG_NAME","Page Name","CHAR","12",NA
"DATSCAN","PATNO","Participant ID","NUMBER","18","0"
"DATSCAN","PREVDATDT","Date of DaTscan imaging completed previously","DATE","",NA
"DATSCAN","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"DATSCAN","REC_ID","Record ID","CHAR","36",NA
"DATSCAN","SCNINJCT","Scan injection","CHAR","1",NA
"DATSCAN","SCNLOC","Location scan was completed","CHAR","1",NA
"DATSCAN","VSINTRPT","Visual Interpretation Report","CHAR","1",NA
"DATSCAN","VSRPTELG","Visual Interpretation Rpt (eligible/not)","CHAR","1",NA
"DATSCAN_ACQUISITION","","DaTScan Metadata","","",NA
"DATSCAN_ACQUISITION","08a_actual_dose_unit_E1_C2","Total dose units","CHAR","3",NA
"DATSCAN_ACQUISITION","08_actual_dose_injected_E1_C2","Total dose injected","NUMBER","6","0"
"DATSCAN_ACQUISITION","DATSCAN_DATE","Date of Scan Acquisition ","DATE","8",NA
"DATSCAN_ACQUISITION","DATSCAN_DATE_INJECTED","Date of Injection","DATE","8",NA
"DATSCAN_ACQUISITION","DATSCAN_IMAGE_ACCEPTABLE","Indication whether the images are acceptable for submission to image database determined by Image Quality Control","CHAR","",NA
"DATSCAN_ACQUISITION","DATSCAN_LIGAND","Radiopharmaceutical","CHAR","12",NA
"DATSCAN_ACQUISITION","DATSCAN_QUALITY_RATING","Overall Image Quality Rating determined by Image Quality Control","CHAR","1",NA
"DATSCAN_ACQUISITION","DATSCAN_START_TIME","SPECT Scan Start Time","CHAR","5",NA
"DATSCAN_ACQUISITION","DATSCAN_TIME_INJECTED","Time of Injection","CHAR","5",NA
"DATSCAN_ACQUISITION","DATSCAN_TOTAL_DOSE_CALC","Decay Corrected Total Dose in MBq","NUMBER","","2"
"DATSCAN_ACQUISITION","DATSCAN_TOTAL_DOSE_UNIT","Decay Corrected Total Dose Unit","CHAR","3",NA
"DATSCAN_ACQUISITION","EVENT_ID","Visit Identifier","CHAR","",NA
"DATSCAN_ACQUISITION","PATNO","Subject Number/Participant ID (4  5 or 6 digits)","CHAR","",NA
"DATSCAN_ACQUISITION","PROTOCOL","Protocol Identifier","CHAR","3",NA
"DATSCAN_SBR","","DaTScan Analysis","","",NA
"DATSCAN_SBR","DATSCAN_ANALYZED","Was the scan able to be analyzed?","CHAR","",NA
"DATSCAN_SBR","DATSCAN_CAUDATE_L","Striatal Binding Ratio of the Left Caudate Small brain region of interest  referenced to the Occipital Lobe","NUMBER","4","2"
"DATSCAN_SBR","DATSCAN_CAUDATE_R","Striatal Binding Ratio of the Right Caudate Small brain region of interest  referenced to the Occipital Lobe ","NUMBER","4","2"
"DATSCAN_SBR","DATSCAN_DATE","Date of Scan Acquisition ","DATE","8",NA
"DATSCAN_SBR","DATSCAN_LIGAND","Radiopharmaceutical","CHAR","12",NA
"DATSCAN_SBR","DATSCAN_NOT_ANALYZED_REASON","If DATSCAN_ANALYZED = No  the reason the scan was unable to be analyzed","CHAR","",NA
"DATSCAN_SBR","DATSCAN_OTHER_SPECIFY","If reason scan not analyzed is 'OTHER' the other specify reason the scan was not analyzed","CHAR","",NA
"DATSCAN_SBR","DATSCAN_PUTAMEN_L","Striatal Binding Ratio of the Left Putamen Small brain region of interest  referenced to the Occipital Lobe","NUMBER","4","2"
"DATSCAN_SBR","DATSCAN_PUTAMEN_L_ANT","Striatal Binding Ratio of the Left Anterior Putamen brain region of interest, referenced to the Occipital Lobe","NUMBER","4","2"
"DATSCAN_SBR","DATSCAN_PUTAMEN_R","Striatal Binding Ratio of the Right Putamen Small brain region of interest  referenced to the Occipital Lobe","NUMBER","4","2"
"DATSCAN_SBR","DATSCAN_PUTAMEN_R_ANT","Striatal Binding Ratio of the Right Anterior Putamen brain region of interest, referenced to the Occipital Lobe","NUMBER","4","2"
"DATSCAN_SBR","EVENT_ID","Visit Identifier","CHAR","",NA
"DATSCAN_SBR","PATNO","Subject Number/Participant ID (4  5 or 6 digits)","CHAR","6",NA
"DATSCAN_SBR","PROTOCOL","Protocol Identifier","CHAR","3",NA
"DATSCAN_VI_RESULTS","","DaTScan Visual Interpretation Results","","",NA
"DATSCAN_VI_RESULTS","DATSCAN_DATE","Date of Scan Acquisition ","DATE","8",NA
"DATSCAN_VI_RESULTS","DATSCAN_LIGAND","Radiopharmaceutical","CHAR","12",NA
"DATSCAN_VI_RESULTS","DATSCAN_VISINTRP","Overall Majority Read Visual Interpretation Result","CHAR","8",NA
"DATSCAN_VI_RESULTS","PATNO","Subject Number/Participant ID (4  5 or 6 digits)","CHAR","",NA
"DATSCAN_VI_RESULTS","PROTOCOL","Protocol Identifier","CHAR","3",NA
"DTIROI","","DTI Regions of Interest","","",NA
"DTIROI","IMAGE_ID","LONI image UID","NUMBER","","0"
"DTIROI","INFODT","Event Date","DATE","",NA
"DTIROI","Measure","DTI Measure","CHAR","",NA
"DTIROI","PAG_NAME","Page Name","CHAR","",NA
"DTIROI","PATNO","Patient Number","CHAR","8",NA
"DTIROI","REF1","Left Reference","NUMBER","","0"
"DTIROI","REF2","Right Reference","NUMBER","","0"
"DTIROI","ROI1","Left Rostral","NUMBER","","0"
"DTIROI","ROI2","Left Middle","NUMBER","","0"
"DTIROI","ROI3","Left Caudal","NUMBER","","0"
"DTIROI","ROI4","Right Rostral","NUMBER","","0"
"DTIROI","ROI5","Right Middle","NUMBER","","0"
"DTIROI","ROI6","Right Caudal","NUMBER","","0"
"DTIROI","RUNDATE","Run Date","DATE","",NA
"DTIROI","Tissue","Brain tissue being measured","CHAR","",NA
"DTRMFALL","","Determination of Freezing and Falls","","",NA
"DTRMFALL","CNO","Site Number","NUMBER","12","0"
"DTRMFALL","EVENT_ID","Visit ID","CHAR","3",NA
"DTRMFALL","FLLDRVIS","Fall resulted in outpatient visit to a healthcare provider","NUMBER","1",NA
"DTRMFALL","FLLERVIS","Fall resulted in ER visit","NUMBER","1",NA
"DTRMFALL","FLLHOSP","Fall resulted in hospitalization","NUMBER","1",NA
"DTRMFALL","FLLINST","Fall resulted in institutionalization","NUMBER","1",NA
"DTRMFALL","FLLSURG","Fall resulted in surgery","NUMBER","1",NA
"DTRMFALL","FLNFR12M","Falls not rel to freezing past 12 months","NUMBER","12","0"
"DTRMFALL","FLNFR1W","Participant currently experiencing falls not related to freezing","NUMBER","12","0"
"DTRMFALL","FRZGT12M","Freezing of gait in past 12 months","NUMBER","12","0"
"DTRMFALL","FRZGT1W","Participant currently experiencing freezing of gait","NUMBER","12","0"
"DTRMFALL","HINJLOC2","Head injury with loss of consciousness","NUMBER","1",NA
"DTRMFALL","HINJNOLC","Head injury without loss of consciousness","NUMBER","1",NA
"DTRMFALL","INFODT","Assessment Date","DATE","",NA
"DTRMFALL","INJFRHIP","Fracture of hip or lower limb","NUMBER","1",NA
"DTRMFALL","INJFROTH","Other fracture","NUMBER","1",NA
"DTRMFALL","INJFRSKL","Skull fracture","NUMBER","1",NA
"DTRMFALL","INJFRUE","Fracture of upper extremity","NUMBER","1",NA
"DTRMFALL","INJOTH","Other Injury","NUMBER","1",NA
"DTRMFALL","INJOTHCM","Other injury comment","CHAR","",NA
"DTRMFALL","INJSTCH","Laceration requiring sutures (stitches)","NUMBER","1",NA
"DTRMFALL","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"DTRMFALL","ORIG_ENTRY","Date of original data entry","DATE","",NA
"DTRMFALL","OTHFRCM","Other fracture comment","CHAR","",NA
"DTRMFALL","PAG_NAME","Page Name","CHAR","12",NA
"DTRMFALL","PATNO","Participant ID","NUMBER","18","0"
"DTRMFALL","PTCGBOTH","Source of Information","NUMBER","12","0"
"DTRMFALL","QUERY","Any open/pending queries on this record","NUMBER","1",NA
"DTRMFALL","REC_ID","Record ID","CHAR","36",NA
"EKG","","Early Imaging ECG","","",NA
"EKG","CNO","Site Number","NUMBER","12","0"
"EKG","EKGCSCM","EKG Abnormal, clinically significant comment","CHAR","",NA
"EKG","EKGPERF","EKG performed","NUMBER","1",NA
"EKG","EKGRSLT","EKG results interpretation","NUMBER","12","0"
"EKG","EKGTM","Time of ECG","TIME","",NA
"EKG","EVENT_ID","Visit ID","CHAR","3",NA
"EKG","HR","Heart Rate (bpm)","NUMBER","12","0"
"EKG","INFODT","Assessment Date","DATE","",NA
"EKG","LAST_UPDATE","Date of most recent update to record","TIMESTAMP","",NA
"EKG","ORIG_ENTRY","Date of original data entry","DATE","",NA
"EKG","PAG_NAME","Page Name","CHAR","12",NA
"EKG","PATNO","Participant ID","NUMBER","18","0"
"EKG","PRINTRVL","PR Interval (msec)","NUMBER","12","0"
"EKG","QRS","QRS Duration (msec)","NUMBER","12","0"
"EKG","QTC","QTc (msec)","NUMBER","12","0"
"EKG","QTCB","QTCB","NUMBER","3","0"
